player_shooting_stats_id,player_id,team_id,league_id,season_id,player_shooting_FK,player_shooting_G/Sh_new,player_shooting_Gls,player_shooting_G/SoT_new,player_shooting_PK,player_shooting_Sh,player_shooting_Sh/90_new,player_shooting_SoT,player_shooting_SoT/90_new,player_shooting_SoT%
4779,1379,PL_EVE_8,PL_1,2,0,0.17,5,0.45454545454545453,2,30,1.24,11,0.46,0.37
4779,1379,PL_EVE_8,PL_1,2,0,0.17,5,0.45454545454545453,2,30,1.68,11,0.62,0.37
4779,1379,PL_EVE_8,PL_1,2,0,0.17,5,0.45454545454545453,2,30,2.1,11,0.77,0.37
4779,1379,PL_EVE_8,PL_1,2,0,0.17,5,0.45454545454545453,2,30,2.32,11,0.85,0.37
4780,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.45,5,0.19,0.42
4780,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.59,5,0.25,0.42
4780,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.87,5,0.36,0.42
4780,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.98,5,0.41,0.42
4780,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,5.38,5,2.24,0.42
4780,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,7.55,5,3.14,0.42
4781,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.45,5,0.19,0.42
4781,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.59,5,0.25,0.42
4781,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.87,5,0.36,0.42
4781,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,0.98,5,0.41,0.42
4781,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,5.38,5,2.24,0.42
4781,1446,LL_RMA_15,LL_1,2,0,0.17,2,0.4,0,12,7.55,5,3.14,0.42
4782,1446,L1_REN_18,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4783,1446,L1_REN_18,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4784,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,0.49,5,0.19,0.38
4784,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,0.53,5,0.2,0.38
4784,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,5.39,5,2.07,0.38
4784,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,6.53,5,2.51,0.38
4785,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,0.49,5,0.19,0.38
4785,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,0.53,5,0.2,0.38
4785,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,5.39,5,2.07,0.38
4785,397,SA_GEO_7,SA_1,2,0,0.08,1,0.2,0,13,6.53,5,2.51,0.38
4786,327,PL_BRE_4,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4787,949,PL_WOL_20,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4788,949,PL_WOL_20,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4789,328,LL_RAY_23,LL_1,2,0,0.1,7,0.30434782608695654,0,68,2.04,23,0.69,0.34
4789,328,LL_RAY_23,LL_1,2,0,0.1,7,0.30434782608695654,0,68,2.39,23,0.81,0.34
4789,328,LL_RAY_23,LL_1,2,0,0.1,7,0.30434782608695654,0,68,2.47,23,0.84,0.34
4789,328,LL_RAY_23,LL_1,2,0,0.1,7,0.30434782608695654,0,68,21.32,23,7.21,0.34
4790,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.3,2,0.08,0.29
4790,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.3,2,0.09,0.29
4790,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.32,2,0.09,0.29
4790,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,3.72,2,1.06,0.29
4790,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,33.33,2,9.52,0.29
4791,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.3,2,0.08,0.29
4791,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.3,2,0.09,0.29
4791,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.32,2,0.09,0.29
4791,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,3.72,2,1.06,0.29
4791,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,33.33,2,9.52,0.29
4792,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.3,2,0.08,0.29
4792,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.3,2,0.09,0.29
4792,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,0.32,2,0.09,0.29
4792,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,3.72,2,1.06,0.29
4792,1506,BL_BVB_4,BL_1,2,0,0.71,5,2.5,4,7,33.33,2,9.52,0.29
4793,330,L1_MAR_9,L1_1,2,0,0,0,NaN,0,2,0.06,0,0,0
4793,330,L1_MAR_9,L1_1,2,0,0,0,NaN,0,2,0.4,0,0,0
4794,331,LL_CAD_6,LL_1,2,0,0,0,0,0,3,1.15,1,0.38,0.33
4795,1628,L1_MET_10,L1_1,2,3,0,0,0,0,6,0.29,2,0.1,0.33
4795,1628,L1_MET_10,L1_1,2,3,0,0,0,0,6,0.56,2,0.19,0.33
4795,1628,L1_MET_10,L1_1,2,3,0,0,0,0,6,3.53,2,1.18,0.33
4796,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,2.35,24,0.94,0.4
4796,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,2.68,24,1.07,0.4
4796,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,2.84,24,1.13,0.4
4796,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,4.91,24,1.97,0.4
4796,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,285.71,24,114.29,0.4
4797,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,2.35,24,0.94,0.4
4797,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,2.68,24,1.07,0.4
4797,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,2.84,24,1.13,0.4
4797,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,4.91,24,1.97,0.4
4797,333,SA_JUV_10,SA_1,2,1,0.15,9,0.375,1,60,285.71,24,114.29,0.4
4798,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.08,19,0.55,0.26
4798,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.38,19,0.63,0.26
4798,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.59,19,0.68,0.26
4798,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,23.53,19,6.21,0.26
4799,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.08,19,0.55,0.26
4799,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.38,19,0.63,0.26
4799,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.59,19,0.68,0.26
4799,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,23.53,19,6.21,0.26
4800,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.08,19,0.55,0.26
4800,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.38,19,0.63,0.26
4800,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,2.59,19,0.68,0.26
4800,525,SA_SAP_16,SA_1,2,4,0.1,7,0.3684210526315789,1,72,23.53,19,6.21,0.26
4801,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,2.62,25,1.02,0.39
4801,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,2.67,25,1.04,0.39
4801,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,7.61,25,2.97,0.39
4801,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,106.67,25,41.67,0.39
4802,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,2.62,25,1.02,0.39
4802,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,2.67,25,1.04,0.39
4802,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,7.61,25,2.97,0.39
4802,334,LL_CAD_6,LL_1,2,1,0.11,7,0.28,2,64,106.67,25,41.67,0.39
4803,335,SA_FIR_6,SA_1,2,0,0.25,1,0.5,0,4,0.21,2,0.1,0.5
4803,335,SA_FIR_6,SA_1,2,0,0.25,1,0.5,0,4,0.43,2,0.22,0.5
4803,335,SA_FIR_6,SA_1,2,0,0.25,1,0.5,0,4,0.92,2,0.46,0.5
4803,335,SA_FIR_6,SA_1,2,0,0.25,1,0.5,0,4,8.33,2,4.17,0.5
4803,335,SA_FIR_6,SA_1,2,0,0.25,1,0.5,0,4,9.3,2,4.65,0.5
4804,377,LL_BIL_2,LL_1,2,0,0,0,NaN,0,1,0.04,0,0,0
4804,377,LL_BIL_2,LL_1,2,0,0,0,NaN,0,1,0.83,0,0,0
4804,377,LL_BIL_2,LL_1,2,0,0,0,NaN,0,1,25,0,0,0
4805,338,LL_BAR_4,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4806,1574,LL_VLR_20,LL_1,2,0,0.07,1,0.2,0,14,0.64,5,0.23,0.36
4806,1574,LL_VLR_20,LL_1,2,0,0.07,1,0.2,0,14,0.87,5,0.31,0.36
4806,1574,LL_VLR_20,LL_1,2,0,0.07,1,0.2,0,14,1.06,5,0.38,0.36
4806,1574,LL_VLR_20,LL_1,2,0,0.07,1,0.2,0,14,5.51,5,1.97,0.36
4807,1908,SA_HEL_8,SA_1,2,4,0.18,12,0.46153846153846156,2,65,2.14,26,0.85,0.4
4807,1908,SA_HEL_8,SA_1,2,4,0.18,12,0.46153846153846156,2,65,2.4,26,0.96,0.4
4807,1908,SA_HEL_8,SA_1,2,4,0.18,12,0.46153846153846156,2,65,3.14,26,1.25,0.4
4807,1908,SA_HEL_8,SA_1,2,4,0.18,12,0.46153846153846156,2,65,3.54,26,1.42,0.4
4807,1908,SA_HEL_8,SA_1,2,4,0.18,12,0.46153846153846156,2,65,20.5,26,8.2,0.4
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,2.79,28,1.48,0.53
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,2.81,28,1.48,0.53
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,3.76,28,1.99,0.53
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,4.36,28,2.3,0.53
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,17.1,28,9.03,0.53
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,30.64,28,16.18,0.53
4808,1768,SA_SAP_16,SA_1,2,0,0.21,11,0.39285714285714285,0,53,757.14,28,400,0.53
4809,1768,SA_SAS_17,SA_1,2,0,0,0,NaN,0,4,0.21,0,0,0
4809,1768,SA_SAS_17,SA_1,2,0,0,0,NaN,0,4,0.28,0,0,0
4809,1768,SA_SAS_17,SA_1,2,0,0,0,NaN,0,4,0.33,0,0,0
4809,1768,SA_SAS_17,SA_1,2,0,0,0,NaN,0,4,1.29,0,0,0
4809,1768,SA_SAS_17,SA_1,2,0,0,0,NaN,0,4,2.31,0,0,0
4809,1768,SA_SAS_17,SA_1,2,0,0,0,NaN,0,4,57.14,0,0,0
4810,340,LL_ESP_21,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4811,398,SA_CAL_4,SA_1,2,0,0,0,0,0,10,0.41,1,0.04,0.1
4811,398,SA_CAL_4,SA_1,2,0,0,0,0,0,10,0.61,1,0.06,0.1
4811,398,SA_CAL_4,SA_1,2,0,0,0,0,0,10,0.83,1,0.08,0.1
4811,398,SA_CAL_4,SA_1,2,0,0,0,0,0,10,5.38,1,0.54,0.1
4812,1109,LL_LEV_13,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4813,2146,L1_LOR_7,L1_1,2,0,0,0,0,0,14,0.8,6,0.34,0.43
4813,2146,L1_LOR_7,L1_1,2,0,0,0,0,0,14,2.76,6,1.18,0.43
4813,2146,L1_LOR_7,L1_1,2,0,0,0,0,0,14,4.81,6,2.06,0.43
4814,2146,L1_LOR_7,L1_1,2,0,0,0,0,0,14,0.8,6,0.34,0.43
4814,2146,L1_LOR_7,L1_1,2,0,0,0,0,0,14,2.76,6,1.18,0.43
4814,2146,L1_LOR_7,L1_1,2,0,0,0,0,0,14,4.81,6,2.06,0.43
4815,865,LL_VLR_20,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4816,345,SA_ROM_15,SA_1,2,0,0,0,NaN,0,1,0.14,0,0,0
4816,345,SA_ROM_15,SA_1,2,0,0,0,NaN,0,1,0.53,0,0,0
4817,1315,LL_SEV_17,LL_1,2,1,0.1,3,0.3,0,30,0.91,10,0.3,0.33
4817,1315,LL_SEV_17,LL_1,2,1,0.1,3,0.3,0,30,0.97,10,0.32,0.33
4817,1315,LL_SEV_17,LL_1,2,1,0.1,3,0.3,0,30,1.49,10,0.5,0.33
4817,1315,LL_SEV_17,LL_1,2,1,0.1,3,0.3,0,30,3.25,10,1.08,0.33
4817,1315,LL_SEV_17,LL_1,2,1,0.1,3,0.3,0,30,13.16,10,4.39,0.33
4818,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,0.66,5,0.24,0.36
4818,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,0.83,5,0.29,0.36
4818,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,0.95,5,0.34,0.36
4818,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,8.81,5,3.14,0.36
4818,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,9.52,5,3.4,0.36
4819,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,0.66,5,0.24,0.36
4819,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,0.83,5,0.29,0.36
4819,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,0.95,5,0.34,0.36
4819,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,8.81,5,3.14,0.36
4819,346,BL_LEI_14,BL_1,2,0,0.21,3,0.6,0,14,9.52,5,3.4,0.36
4820,891,LL_SEV_17,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4821,891,LL_SEV_17,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4822,891,LL_SEV_17,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4823,1984,LL_ELC_9,LL_1,2,0,0.09,2,0.2,0,23,1.77,10,0.77,0.43
4823,1984,LL_ELC_9,LL_1,2,0,0.09,2,0.2,0,23,2.07,10,0.9,0.43
4824,348,L1_MET_10,L1_1,2,0,0,0,NaN,0,3,0.44,0,0,0
4825,1110,LL_RMA_15,LL_1,2,0,0.1,1,0.5,0,10,0.41,2,0.08,0.2
4825,1110,LL_RMA_15,LL_1,2,0,0.1,1,0.5,0,10,0.5,2,0.1,0.2
4825,1110,LL_RMA_15,LL_1,2,0,0.1,1,0.5,0,10,0.58,2,0.12,0.2
4825,1110,LL_RMA_15,LL_1,2,0,0.1,1,0.5,0,10,0.95,2,0.19,0.2
4825,1110,LL_RMA_15,LL_1,2,0,0.1,1,0.5,0,10,1.48,2,0.3,0.2
4826,349,L1_LIL_6,L1_1,2,0,0.07,1,0.16666666666666666,0,15,0.54,6,0.22,0.4
4826,349,L1_LIL_6,L1_1,2,0,0.07,1,0.16666666666666666,0,15,0.65,6,0.26,0.4
4826,349,L1_LIL_6,L1_1,2,0,0.07,1,0.16666666666666666,0,15,0.83,6,0.33,0.4
4826,349,L1_LIL_6,L1_1,2,0,0.07,1,0.16666666666666666,0,15,0.99,6,0.4,0.4
4827,350,L1_BOR_2,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4828,350,L1_BOR_2,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4829,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.27,9,0.28,0.22
4829,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.44,9,0.32,0.22
4829,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.74,9,0.38,0.22
4829,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.86,9,0.41,0.22
4829,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,2.47,9,0.54,0.22
4829,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,455.56,9,100,0.22
4830,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.27,9,0.28,0.22
4830,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.44,9,0.32,0.22
4830,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.74,9,0.38,0.22
4830,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,1.86,9,0.41,0.22
4830,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,2.47,9,0.54,0.22
4830,893,LL_RMA_15,LL_1,2,1,0.02,1,0.1111111111111111,0,41,455.56,9,100,0.22
4831,1769,SA_GEO_7,SA_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4832,1769,SA_GEO_7,SA_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4833,355,L1_MOP_12,L1_1,2,1,0.17,1,0.3333333333333333,0,6,0.82,3,0.41,0.5
4833,355,L1_MOP_12,L1_1,2,1,0.17,1,0.3333333333333333,0,6,0.97,3,0.48,0.5
4834,1958,BL_ARM_1,BL_1,2,2,0.12,1,0.5,0,8,0.42,2,0.1,0.25
4834,1958,BL_ARM_1,BL_1,2,2,0.12,1,0.5,0,8,1.65,2,0.41,0.25
4835,1958,BL_ARM_1,BL_1,2,2,0.12,1,0.5,0,8,0.42,2,0.1,0.25
4835,1958,BL_ARM_1,BL_1,2,2,0.12,1,0.5,0,8,1.65,2,0.41,0.25
4836,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,0.58,2,0.08,0.13
4836,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,0.97,2,0.13,0.13
4836,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,1.88,2,0.25,0.13
4836,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,2.27,2,0.3,0.13
4836,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,3.68,2,0.49,0.13
4836,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,9.15,2,1.22,0.13
4837,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,0.58,2,0.08,0.13
4837,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,0.97,2,0.13,0.13
4837,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,1.88,2,0.25,0.13
4837,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,2.27,2,0.3,0.13
4837,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,3.68,2,0.49,0.13
4837,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,9.15,2,1.22,0.13
4838,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,0.58,2,0.08,0.13
4838,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,0.97,2,0.13,0.13
4838,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,1.88,2,0.25,0.13
4838,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,2.27,2,0.3,0.13
4838,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,3.68,2,0.49,0.13
4838,1844,SA_FIR_6,SA_1,2,1,0.07,1,0.5,0,15,9.15,2,1.22,0.13
4839,1168,SA_LAZ_11,SA_1,2,3,0.08,1,0.25,0,12,0.56,4,0.19,0.33
4839,1168,SA_LAZ_11,SA_1,2,3,0.08,1,0.25,0,12,0.62,4,0.21,0.33
4839,1168,SA_LAZ_11,SA_1,2,3,0.08,1,0.25,0,12,0.63,4,0.21,0.33
4839,1168,SA_LAZ_11,SA_1,2,3,0.08,1,0.25,0,12,0.79,4,0.26,0.33
4839,1168,SA_LAZ_11,SA_1,2,3,0.08,1,0.25,0,12,1.9,4,0.63,0.33
4840,897,LL_RAY_23,LL_1,2,0,0.09,2,0.3333333333333333,0,23,0.67,6,0.17,0.26
4840,897,LL_RAY_23,LL_1,2,0,0.09,2,0.3333333333333333,0,23,0.67,6,0.18,0.26
4840,897,LL_RAY_23,LL_1,2,0,0.09,2,0.3333333333333333,0,23,0.82,6,0.21,0.26
4840,897,LL_RAY_23,LL_1,2,0,0.09,2,0.3333333333333333,0,23,6.39,6,1.67,0.26
4841,1048,PL_WAT_26,PL_1,2,0,0,0,NaN,0,3,0.11,0,0,0
4842,1432,PL_MUN_14,PL_1,2,0,0.11,2,0.3333333333333333,0,18,1.12,6,0.37,0.33
4842,1432,PL_MUN_14,PL_1,2,0,0.11,2,0.3333333333333333,0,18,1.18,6,0.39,0.33
4842,1432,PL_MUN_14,PL_1,2,0,0.11,2,0.3333333333333333,0,18,2.12,6,0.71,0.33
4843,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,0.56,4,0.22,0.4
4843,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,0.58,4,0.23,0.4
4843,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,0.74,4,0.3,0.4
4843,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,1.51,4,0.6,0.4
4843,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,3.26,4,1.3,0.4
4844,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,0.56,4,0.22,0.4
4844,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,0.58,4,0.23,0.4
4844,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,0.74,4,0.3,0.4
4844,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,1.51,4,0.6,0.4
4844,1111,LL_RMA_15,LL_1,2,1,0,0,0,0,10,3.26,4,1.3,0.4
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,2.32,33,1.08,0.46
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,2.33,33,1.08,0.46
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,2.53,33,1.18,0.46
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,3.09,33,1.44,0.46
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,6.1,33,2.84,0.46
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,6.16,33,2.86,0.46
4845,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,28.29,33,13.15,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,2.32,33,1.08,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,2.33,33,1.08,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,2.53,33,1.18,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,3.09,33,1.44,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,6.1,33,2.84,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,6.16,33,2.86,0.46
4846,363,L1_NIC_14,L1_1,2,2,0.14,10,0.30303030303030304,3,71,28.29,33,13.15,0.46
4847,1647,SA_HEL_8,SA_1,2,0,0.09,1,0.5,0,11,0.42,2,0.08,0.18
4847,1647,SA_HEL_8,SA_1,2,0,0.09,1,0.5,0,11,0.57,2,0.1,0.18
4847,1647,SA_HEL_8,SA_1,2,0,0.09,1,0.5,0,11,0.7,2,0.13,0.18
4847,1647,SA_HEL_8,SA_1,2,0,0.09,1,0.5,0,11,3.67,2,0.67,0.18
4848,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,0.64,7,0.3,0.47
4848,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,0.74,7,0.35,0.47
4848,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,1.16,7,0.54,0.47
4848,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,2.6,7,1.21,0.47
4848,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,2.62,7,1.22,0.47
4849,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,0.64,7,0.3,0.47
4849,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,0.74,7,0.35,0.47
4849,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,1.16,7,0.54,0.47
4849,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,2.6,7,1.21,0.47
4849,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,2.62,7,1.22,0.47
4850,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,0.64,7,0.3,0.47
4850,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,0.74,7,0.35,0.47
4850,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,1.16,7,0.54,0.47
4850,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,2.6,7,1.21,0.47
4850,364,L1_MAR_9,L1_1,2,1,0.27,4,0.5714285714285714,0,15,2.62,7,1.22,0.47
4851,1486,SA_SAS_17,SA_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4852,1486,SA_SAS_17,SA_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
4853,1602,L1_MET_10,L1_1,2,0,0.27,4,0.5714285714285714,0,15,0.42,7,0.2,0.47
4853,1602,L1_MET_10,L1_1,2,0,0.27,4,0.5714285714285714,0,15,0.8,7,0.37,0.47
4853,1602,L1_MET_10,L1_1,2,0,0.27,4,0.5714285714285714,0,15,0.85,7,0.4,0.47
4853,1602,L1_MET_10,L1_1,2,0,0.27,4,0.5714285714285714,0,15,2,7,0.93,0.47
4853,1602,L1_MET_10,L1_1,2,0,0.27,4,0.5714285714285714,0,15,5.1,7,2.38,0.47
4853,1602,L1_MET_10,L1_1,2,0,0.27,4,0.5714285714285714,0,15,14.42,7,6.73,0.47
4854,1790,LL_CEL_7,LL_1,2,0,0.18,4,0.4444444444444444,0,22,1.05,9,0.43,0.41
