player_Misc_stats_id,player_id,team_id,league_id,season_id,player_Misc_perform_2CrdY,player_Misc_perform_CrdR,player_Misc_perform_CrdY,player_Misc_perform_Crs,player_Misc_perform_Fld,player_Misc_perform_Int,player_Misc_perform_Fls,player_Misc_perform_Off,player_Misc_perform_OG,player_Misc_perform_PKcon,player_Misc_perform_PKwon,player_Misc_perform_Recov,player_Misc_perform_TklW,player_Misc_aeriald_won%_new,player_Misc_aeriald_Won,player_Misc_aeriald_Lost
254,3230,BL_LEV_12,BL_1,2,0,0,2,1,8,1,8,7,0,0,1,13,5,0.45,19,23
255,3230,BL_FRA_5,BL_1,3,0,0,0,0,2,2,9,5,0,0,0,10,2,0.48,21,23
256,3230,BL_FRA_5,BL_1,3,0,0,0,0,2,2,9,5,0,0,0,10,2,0.48,21,23
257,2651,LL_BAR_4,LL_1,1,0,0,9,119,15,49,20,10,1,0,0,218,30,0.33,4,8
258,2651,LL_BAR_4,LL_1,1,0,0,9,119,15,49,20,10,1,0,0,218,30,0.33,4,8
259,2651,LL_BAR_4,LL_1,2,0,0,11,121,19,33,26,11,0,0,0,214,34,0.36,13,23
260,2651,LL_BAR_4,LL_1,2,0,0,11,121,19,33,26,11,0,0,0,214,34,0.36,13,23
261,2651,LL_BAR_4,LL_1,3,1,1,6,91,4,11,11,10,0,0,0,118,18,0.35,8,15
262,2651,LL_BAR_4,LL_1,3,1,1,6,91,4,11,11,10,0,0,0,118,18,0.35,8,15
263,42,BL_FÜR_21,BL_1,2,0,0,2,7,3,4,9,0,0,0,0,18,4,0.8,4,1
264,3273,SA_LAZ_11,SA_1,1,0,0,5,150,36,13,19,2,0,0,0,209,24,0.45,10,12
265,3273,SA_LAZ_11,SA_1,2,0,0,5,143,26,13,13,1,0,0,0,136,17,0.33,6,12
266,3273,SA_LAZ_11,SA_1,3,0,0,4,147,13,9,15,2,0,0,0,162,29,0.38,8,13
267,43,L1_TRO_22,L1_1,2,0,0,2,41,14,4,14,2,0,0,0,68,12,0.45,9,11
268,43,L1_TRO_22,L1_1,3,0,0,0,37,12,6,12,4,0,2,0,71,17,0.7,16,7
269,4503,LL_VLR_20,LL_1,1,0,0,7,6,16,22,13,1,0,0,0,175,15,0.61,65,42
270,4503,LL_VLR_20,LL_1,2,0,0,8,3,12,21,18,2,0,0,0,137,15,0.6,41,27
271,4503,LL_VLR_20,LL_1,3,0,0,6,1,13,14,17,1,0,0,0,108,17,0.6,38,25
272,3406,PL_LEI_11,PL_1,1,0,0,2,118,19,17,9,4,0,0,0,138,19,0.22,10,36
273,3406,PL_LEI_11,PL_1,1,0,0,2,118,19,17,9,4,0,0,0,138,19,0.22,10,36
274,3406,PL_LEI_11,PL_1,1,0,0,2,118,19,17,9,4,0,0,0,138,19,0.22,10,36
275,3406,PL_LEI_11,PL_1,2,0,0,3,78,13,14,6,2,0,0,0,65,19,0.24,4,13
276,3406,PL_LEI_11,PL_1,2,0,0,3,78,13,14,6,2,0,0,0,65,19,0.24,4,13
277,3406,PL_LEI_11,PL_1,2,0,0,3,78,13,14,6,2,0,0,0,65,19,0.24,4,13
278,3406,PL_LEI_11,PL_1,3,0,0,0,28,2,1,2,1,0,0,0,13,1,0.5,1,1
279,3406,PL_LEI_11,PL_1,3,0,0,0,28,2,1,2,1,0,0,0,13,1,0.5,1,1
280,3406,PL_LEI_11,PL_1,3,0,0,0,28,2,1,2,1,0,0,0,13,1,0.5,1,1
281,4261,LL_VLR_20,LL_1,1,0,0,0,3,8,9,7,17,0,0,0,31,3,0.23,13,44
282,4261,LL_VLR_20,LL_1,2,0,0,1,1,7,6,5,8,0,0,0,28,3,0.29,10,25
283,46,L1_STR_20,L1_1,1,0,0,0,10,19,2,8,2,0,0,0,20,1,0.3,3,7
284,46,L1_STR_20,L1_1,2,0,0,1,7,14,0,5,1,0,0,0,17,3,0.29,2,5
285,4344,LL_CAD_6,LL_1,1,0,0,2,0,4,16,12,1,1,0,0,34,4,0.4,17,26
286,47,LL_RAY_23,LL_1,3,0,0,2,3,8,9,7,0,0,0,0,54,9,0.42,13,18
287,5119,PL_LIV_12,PL_1,1,0,0,4,7,25,30,48,0,0,1,0,153,36,0.5,31,31
288,5119,PL_LIV_12,PL_1,2,0,0,2,4,13,26,19,0,0,0,0,126,29,0.72,31,12
289,5119,PL_LIV_12,PL_1,3,0,0,2,3,25,21,18,0,0,1,0,111,24,0.37,14,24
290,4685,LL_VLD_19,LL_1,1,0,0,10,10,44,31,47,0,0,0,0,153,29,0.53,52,46
291,4685,LL_CAD_6,LL_1,2,0,0,7,23,35,13,30,1,0,1,0,86,20,0.49,22,23
292,4685,LL_CAD_6,LL_1,3,1,1,11,44,33,19,45,0,0,1,0,159,31,0.51,30,29
293,4173,BL_HER_8,BL_1,1,0,0,2,2,5,21,22,0,0,0,0,68,10,0.52,32,29
294,4173,LL_VAL_18,LL_1,2,0,0,15,4,7,35,42,0,0,2,0,158,34,0.64,69,39
295,4173,LL_GET_10,LL_1,3,0,0,9,7,10,26,35,0,0,0,0,141,20,0.66,61,31
296,5204,PL_TOT_18,PL_1,1,0,0,2,1,3,10,17,0,1,1,0,117,22,0.56,45,35
297,2226,LL_CAD_6,LL_1,1,0,0,5,63,22,3,29,4,0,0,0,42,10,0.59,13,9
298,2226,LL_CAD_6,LL_1,1,0,0,5,63,22,3,29,4,0,0,0,42,10,0.59,13,9
299,2226,LL_CAD_6,LL_1,2,0,0,7,97,33,8,37,5,0,1,0,74,15,0.48,11,12
300,2226,LL_CAD_6,LL_1,2,0,0,7,97,33,8,37,5,0,1,0,74,15,0.48,11,12
301,2226,LL_CAD_6,LL_1,3,1,1,13,108,44,5,38,2,0,1,0,76,21,0.6,25,17
302,2226,LL_CAD_6,LL_1,3,1,1,13,108,44,5,38,2,0,1,0,76,21,0.6,25,17
303,52,LL_BET_5,LL_1,3,0,0,2,13,2,8,8,0,0,1,0,43,9,0.36,9,16
304,863,LL_BAR_4,LL_1,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0.5,1,1
305,863,LL_BAR_4,LL_1,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0.5,1,1
306,863,LL_GET_10,LL_1,1,0,0,1,60,26,2,20,0,0,0,0,75,10,0.29,14,34
307,863,LL_GET_10,LL_1,1,0,0,1,60,26,2,20,0,0,0,0,75,10,0.29,14,34
308,863,LL_GET_10,LL_1,2,0,1,6,44,37,15,50,1,0,0,0,129,19,0.34,13,25
309,863,LL_GET_10,LL_1,2,0,1,6,44,37,15,50,1,0,0,0,129,19,0.34,13,25
310,863,LL_GET_10,LL_1,3,1,1,12,43,50,4,60,3,0,1,0,120,10,0.28,15,38
311,863,LL_GET_10,LL_1,3,1,1,12,43,50,4,60,3,0,1,0,120,10,0.28,15,38
312,4707,PL_ARS_1,PL_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
313,5264,PL_LIV_12,PL_1,1,0,0,2,297,9,49,21,5,0,1,0,258,33,0.26,8,23
314,5264,PL_LIV_12,PL_1,2,0,0,2,273,7,43,12,11,0,0,0,235,23,0.54,15,13
315,5264,PL_LIV_12,PL_1,3,0,0,5,252,6,43,22,5,0,0,0,239,40,0.61,20,13
316,56,PL_FUL_9,PL_1,1,0,1,1,13,3,1,9,0,0,1,0,19,2,0.58,11,8
317,56,L1_DIJ_4,L1_1,1,0,1,1,10,17,0,14,1,0,0,0,12,1,0.42,15,21
318,289,LL_CEL_7,LL_1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2
319,289,LL_CEL_7,LL_1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2
320,57,L1_CLE_21,L1_1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
321,3856,L1_ANG_1,L1_1,1,0,0,1,11,8,3,8,0,0,0,0,20,7,0.44,7,9
322,3856,L1_ANG_1,L1_1,1,0,0,1,11,8,3,8,0,0,0,0,20,7,0.44,7,9
323,3856,L1_ANG_1,L1_1,2,2,2,6,23,44,8,32,10,0,0,0,61,5,0.2,15,59
324,3856,L1_ANG_1,L1_1,2,2,2,6,23,44,8,32,10,0,0,0,61,5,0.2,15,59
325,3856,LL_RSC_16,LL_1,3,0,0,1,30,12,2,11,3,0,0,1,34,10,0.25,5,15
326,3856,LL_RSC_16,LL_1,3,0,0,1,30,12,2,11,3,0,0,1,34,10,0.25,5,15
327,58,L1_BRE_3,L1_1,3,0,0,1,1,13,19,13,2,0,1,1,78,14,0.59,35,24
328,58,L1_BRE_3,L1_1,3,0,0,1,1,13,19,13,2,0,1,1,78,14,0.59,35,24
329,1586,PL_LEE_24,PL_1,1,0,0,7,62,44,23,39,6,0,2,0,146,31,0.47,39,44
330,4449,L1_ANG_1,L1_1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,NaN,0,0
331,59,SA_INT_9,SA_1,1,0,0,6,115,36,22,31,7,0,0,2,124,32,0.36,16,28
332,59,SA_INT_9,SA_1,1,0,0,6,115,36,22,31,7,0,0,2,124,32,0.36,16,28
333,59,L1_PSG_16,L1_1,2,0,1,3,52,14,28,20,6,0,0,0,123,51,0.31,9,20
334,59,L1_PSG_16,L1_1,2,0,1,3,52,14,28,20,6,0,0,0,123,51,0.31,9,20
335,59,L1_PSG_16,L1_1,3,1,2,7,42,19,16,29,5,0,0,1,129,34,0.5,7,7
336,59,L1_PSG_16,L1_1,3,1,2,7,42,19,16,29,5,0,0,1,129,34,0.5,7,7
337,304,PL_LIV_12,PL_1,1,0,0,1,0,6,2,1,0,0,1,0,74,2,0.92,12,1
338,304,PL_LIV_12,PL_1,2,0,0,0,0,2,0,0,0,1,0,0,80,1,0.94,15,1
339,304,PL_LIV_12,PL_1,3,0,0,1,0,5,0,1,0,0,0,0,71,0,0.92,11,1
340,4821,L1_DIJ_4,L1_1,1,0,0,2,0,1,0,2,0,0,1,0,14,0,0.75,3,1
341,60,PL_SOU_17,PL_1,2,0,0,1,18,6,3,13,2,0,0,1,36,4,0.36,13,23
342,60,PL_SOU_17,PL_1,2,0,0,1,18,6,3,13,2,0,0,1,36,4,0.36,13,23
343,60,PL_SOU_17,PL_1,3,0,0,2,14,9,5,17,2,0,0,0,54,9,0.19,5,21
344,60,PL_SOU_17,PL_1,3,0,0,2,14,9,5,17,2,0,0,0,54,9,0.19,5,21
345,307,PL_EVE_8,PL_1,1,0,0,6,4,30,19,37,0,0,0,0,187,45,0.27,4,11
346,307,PL_EVE_8,PL_1,2,0,1,7,10,22,23,30,0,0,0,1,191,44,0.42,11,15
347,1269,PL_TOT_18,PL_1,1,0,0,0,10,12,7,10,1,0,0,0,50,11,0.42,8,11
348,1269,PL_TOT_18,PL_1,1,0,0,0,10,12,7,10,1,0,0,0,50,11,0.42,8,11
349,1269,PL_TOT_18,PL_1,2,0,0,1,5,11,6,12,2,0,0,1,40,8,0.39,7,11
350,1269,PL_TOT_18,PL_1,2,0,0,1,5,11,6,12,2,0,0,1,40,8,0.39,7,11
351,1269,PL_EVE_8,PL_1,2,0,0,3,1,7,6,9,2,0,0,0,24,2,0.53,9,8
352,1269,PL_EVE_8,PL_1,2,0,0,3,1,7,6,9,2,0,0,0,24,2,0.53,9,8
353,1269,PL_EVE_8,PL_1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0.33,1,2
354,1269,PL_EVE_8,PL_1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0.33,1,2
355,3798,PL_NEW_15,PL_1,1,0,0,3,39,39,25,18,6,0,0,0,163,29,0.32,8,17
356,3798,PL_NEW_15,PL_1,1,0,0,3,39,39,25,18,6,0,0,0,163,29,0.32,8,17
357,3798,PL_NEW_15,PL_1,2,0,0,2,20,25,20,17,9,0,0,0,96,29,0.26,5,14
358,3798,PL_NEW_15,PL_1,2,0,0,2,20,25,20,17,9,0,0,0,96,29,0.26,5,14
359,3798,PL_NEW_15,PL_1,3,0,0,2,26,33,10,22,9,0,0,0,139,30,0.38,6,10
360,3798,PL_NEW_15,PL_1,3,0,0,2,26,33,10,22,9,0,0,0,139,30,0.38,6,10
361,62,L1_LEN_5,L1_1,3,0,0,0,1,1,0,5,0,0,0,0,2,0,0.17,1,5
362,3466,PL_CHE_6,PL_1,1,0,0,2,24,12,12,13,2,0,0,0,59,3,0.61,23,15
363,3466,PL_CHE_6,PL_1,2,0,0,8,149,28,43,25,3,0,1,0,139,29,0.59,40,28
364,3466,LL_BAR_4,LL_1,3,0,0,3,23,8,11,10,0,0,1,0,85,10,0.72,26,10
365,4886,LL_EIB_8,LL_1,1,0,0,3,9,16,22,38,0,0,0,0,103,25,0.5,45,45
366,64,PL_LEE_24,PL_1,2,0,0,5,5,15,19,26,2,0,0,0,119,23,0.5,11,11
367,64,PL_LEE_24,PL_1,3,0,0,0,20,5,4,6,0,0,0,0,37,9,0.25,2,6
368,5524,LL_BIL_2,LL_1,1,0,0,6,5,15,53,20,1,0,0,0,126,12,0.56,58,45
369,5524,LL_BIL_2,LL_1,2,0,0,6,3,13,45,23,1,0,0,0,141,14,0.58,56,41
370,5524,LL_BIL_2,LL_1,3,0,1,7,9,22,48,22,1,0,2,0,194,23,0.59,55,39
371,65,BL_LEV_12,BL_1,3,0,0,2,15,20,6,19,1,0,0,0,37,4,0.36,24,43
372,65,BL_LEV_12,BL_1,3,0,0,2,15,20,6,19,1,0,0,0,37,4,0.36,24,43
373,816,SA_PAM_14,SA_1,1,0,0,3,8,9,26,20,1,0,0,0,74,10,0.9,43,5
374,5039,PL_BRI_5,PL_1,1,0,0,2,3,6,8,20,1,0,0,0,46,8,0.37,7,12
375,5039,PL_BRI_5,PL_1,2,0,0,0,0,4,10,6,0,0,0,0,39,4,0.33,4,8
376,66,PL_NOR_25,PL_1,2,0,0,0,13,10,3,7,10,0,0,0,29,6,0.37,16,27
377,2114,L1_ANG_1,L1_1,1,0,0,6,4,5,23,34,0,0,0,0,98,26,0.53,19,17
378,2114,L1_ANG_1,L1_1,1,0,0,6,4,5,23,34,0,0,0,0,98,26,0.53,19,17
379,2114,L1_MET_10,L1_1,2,0,0,4,0,4,14,11,0,0,0,0,48,8,0.47,7,8
380,2114,L1_MET_10,L1_1,2,0,0,4,0,4,14,11,0,0,0,0,48,8,0.47,7,8
381,2114,L1_ANG_1,L1_1,3,0,0,2,1,3,10,4,0,0,2,0,29,7,0.55,6,5
382,2114,L1_ANG_1,L1_1,3,0,0,2,1,3,10,4,0,0,2,0,29,7,0.55,6,5
383,67,PL_BRI_5,PL_1,1,0,0,0,12,20,15,18,3,0,1,0,117,13,0.28,10,26
384,67,PL_BRI_5,PL_1,1,0,0,0,12,20,15,18,3,0,1,0,117,13,0.28,10,26
385,67,PL_BRI_5,PL_1,2,0,0,4,3,17,16,11,0,0,0,0,126,17,0.65,15,8
386,67,PL_BRI_5,PL_1,2,0,0,4,3,17,16,11,0,0,0,0,126,17,0.65,15,8
387,67,PL_BRI_5,PL_1,3,0,0,0,3,7,2,2,0,0,0,0,25,4,0.47,8,9
388,67,PL_BRI_5,PL_1,3,0,0,0,3,7,2,2,0,0,0,0,25,4,0.47,8,9
389,4652,L1_DIJ_4,L1_1,1,0,0,0,5,1,1,2,0,0,0,0,6,2,0.5,1,1
390,1497,LL_GET_10,LL_1,1,0,0,0,1,0,2,0,0,0,0,0,2,0,NaN,0,0
391,1497,LL_GET_10,LL_1,2,0,0,0,4,1,0,1,0,0,0,0,4,0,0.5,2,2
392,68,SA_LAZ_11,SA_1,1,0,0,3,64,16,40,19,4,1,1,0,185,22,0.51,28,27
393,68,SA_LAZ_11,SA_1,2,1,1,6,29,13,41,26,0,0,0,0,155,18,0.6,33,22
394,68,SA_LAZ_11,SA_1,3,0,1,8,17,14,38,22,1,0,0,0,175,30,0.54,29,25
395,1120,PL_LEI_11,PL_1,1,0,0,3,1,1,12,3,0,0,0,0,60,7,0.54,19,16
396,1120,PL_LEI_11,PL_1,2,0,0,4,0,8,21,14,1,0,0,0,145,13,0.47,33,37
397,1120,PL_LEI_11,PL_1,3,0,0,1,0,3,8,7,0,0,1,0,108,8,0.57,34,26
398,69,PL_WAT_26,PL_1,2,0,0,0,30,4,18,14,0,0,1,0,70,13,0.63,29,17
399,69,SA_UDN_20,SA_1,3,0,0,2,10,1,10,11,0,0,1,0,44,7,0.7,26,11
400,2629,L1_MAR_9,L1_1,1,0,1,3,10,14,27,13,0,0,0,1,46,9,0.68,23,11
401,2629,L1_MAR_9,L1_1,1,0,1,3,10,14,27,13,0,0,0,1,46,9,0.68,23,11
402,2629,L1_NIC_14,L1_1,2,0,0,1,6,4,15,2,0,0,0,0,29,10,0.53,10,9
403,2629,L1_NIC_14,L1_1,2,0,0,1,6,4,15,2,0,0,0,0,29,10,0.53,10,9
404,2629,L1_MAR_9,L1_1,2,0,0,0,2,1,1,3,0,0,0,0,3,5,0.38,3,5
405,2629,L1_MAR_9,L1_1,2,0,0,0,2,1,1,3,0,0,0,0,3,5,0.38,3,5
406,2629,LL_GET_10,LL_1,3,1,1,2,6,2,4,3,1,0,0,0,15,2,0.73,8,3
407,2629,LL_GET_10,LL_1,3,1,1,2,6,2,4,3,1,0,0,0,15,2,0.73,8,3
408,70,SA_CAL_4,SA_1,2,0,0,0,2,0,4,6,0,0,0,0,13,5,0.3,3,7
409,70,SA_CAL_4,SA_1,2,0,0,0,2,0,4,6,0,0,0,0,13,5,0.3,3,7
410,5131,L1_MET_10,L1_1,1,0,0,4,19,9,2,22,3,0,0,0,33,4,0.42,21,29
411,5455,SA_BOL_3,SA_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
412,5455,SA_BOL_3,SA_1,2,0,0,0,0,2,3,1,0,0,0,0,4,2,0.75,3,1
413,71,SA_CRT_5,SA_1,1,0,0,1,41,31,3,11,9,0,0,0,62,4,0.39,9,14
414,71,SA_CRT_5,SA_1,1,0,0,1,41,31,3,11,9,0,0,0,62,4,0.39,9,14
415,71,SA_CRT_5,SA_1,1,0,0,1,41,31,3,11,9,0,0,0,62,4,0.39,9,14
416,71,SA_CAL_4,SA_1,1,0,0,0,10,9,3,3,1,0,0,0,17,2,0.43,3,4
417,71,SA_CAL_4,SA_1,1,0,0,0,10,9,3,3,1,0,0,0,17,2,0.43,3,4
418,71,SA_CAL_4,SA_1,1,0,0,0,10,9,3,3,1,0,0,0,17,2,0.43,3,4
419,71,SA_NAP_13,SA_1,2,0,0,1,16,10,2,9,0,0,0,0,23,1,0.25,1,3
420,71,SA_NAP_13,SA_1,2,0,0,1,16,10,2,9,0,0,0,0,23,1,0.25,1,3
421,71,SA_NAP_13,SA_1,2,0,0,1,16,10,2,9,0,0,0,0,23,1,0.25,1,3
422,3950,BL_LEV_12,BL_1,1,0,0,5,68,26,12,21,4,0,0,0,109,7,0.16,4,21
423,3950,BL_LEV_12,BL_1,1,0,0,5,68,26,12,21,4,0,0,0,109,7,0.16,4,21
424,3950,SA_GEO_7,SA_1,2,0,0,0,20,19,0,7,1,0,0,0,40,4,0.3,3,7
425,3950,SA_GEO_7,SA_1,2,0,0,0,20,19,0,7,1,0,0,0,40,4,0.3,3,7
426,3950,BL_LEV_12,BL_1,2,0,0,0,8,11,5,2,0,0,0,0,30,4,0.25,1,3
427,3950,BL_LEV_12,BL_1,2,0,0,0,8,11,5,2,0,0,0,0,30,4,0.25,1,3
428,3950,BL_LEV_12,BL_1,3,0,0,6,16,25,6,14,4,0,0,0,75,6,0.09,1,10
429,3950,BL_LEV_12,BL_1,3,0,0,6,16,25,6,14,4,0,0,0,75,6,0.09,1,10
430,1569,PL_SHE_23,PL_1,1,0,0,3,19,25,49,25,1,1,1,0,114,36,0.64,52,29
431,1569,PL_SHE_23,PL_1,1,0,0,3,19,25,49,25,1,1,1,0,114,36,0.64,52,29
432,1569,SA_VEN_23,SA_1,2,1,2,13,20,27,51,46,0,0,0,0,157,43,0.67,66,33
433,1569,SA_VEN_23,SA_1,2,1,2,13,20,27,51,46,0,0,0,0,157,43,0.67,66,33
434,1569,SA_SPZ_18,SA_1,3,1,1,10,11,20,36,44,1,0,2,0,203,37,0.6,61,40
435,1569,SA_SPZ_18,SA_1,3,1,1,10,11,20,36,44,1,0,2,0,203,37,0.6,61,40
436,4982,SA_FIR_6,SA_1,1,0,0,7,16,44,23,59,0,0,0,0,188,22,0.41,18,26
437,4982,SA_FIR_6,SA_1,1,0,0,7,16,44,23,59,0,0,0,0,188,22,0.41,18,26
438,4982,SA_FIR_6,SA_1,2,0,0,6,6,14,5,25,0,0,0,0,67,13,0.32,6,13
439,4982,SA_FIR_6,SA_1,2,0,0,6,6,14,5,25,0,0,0,0,67,13,0.32,6,13
440,4982,SA_FIR_6,SA_1,3,0,0,11,26,28,21,54,0,0,2,0,157,24,0.46,11,13
441,4982,SA_FIR_6,SA_1,3,0,0,11,26,28,21,54,0,0,2,0,157,24,0.46,11,13
442,2582,LL_CAD_6,LL_1,1,0,0,1,2,6,14,13,0,0,0,1,45,10,0.46,22,26
443,73,BL_MAI_13,BL_1,1,0,0,1,6,13,2,18,5,0,0,0,29,6,0.33,25,51
444,73,BL_MAI_13,BL_1,2,0,0,1,0,4,0,10,5,0,0,0,11,2,0.42,8,11
445,2505,PL_FUL_9,PL_1,1,0,1,7,12,15,44,39,1,0,2,0,172,19,0.69,98,44
446,2505,L1_LYO_8,L1_1,1,0,0,1,0,2,2,5,0,0,0,0,10,1,1,4,0
447,2505,PL_CRY_7,PL_1,2,0,0,4,8,8,37,19,1,1,0,0,152,23,0.54,56,48
448,2505,PL_CRY_7,PL_1,3,0,0,8,10,16,24,27,2,2,0,0,180,22,0.72,87,34
449,74,PL_BRI_5,PL_1,1,0,0,4,1,15,47,24,1,0,0,0,146,16,0.6,77,52
450,74,PL_BRI_5,PL_1,2,0,0,5,6,4,17,16,0,0,0,0,89,8,0.79,56,15
451,1361,SA_LAZ_11,SA_1,1,0,0,0,2,1,1,1,0,0,0,0,4,0,NaN,0,0
452,1469,PL_NEW_15,PL_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
453,1469,PL_NEW_15,PL_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
454,1469,PL_NEW_15,PL_1,3,0,0,0,9,10,6,6,1,0,0,0,29,5,0.69,11,5
455,1469,PL_NEW_15,PL_1,3,0,0,0,9,10,6,6,1,0,0,0,29,5,0.69,11,5
456,1663,PL_WES_19,PL_1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NaN,0,0
457,1663,PL_WES_19,PL_1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NaN,0,0
458,1663,SA_LAZ_11,SA_1,2,0,0,2,86,37,20,43,7,0,0,0,150,45,0.35,11,20
459,1663,SA_LAZ_11,SA_1,2,0,0,2,86,37,20,43,7,0,0,0,150,45,0.35,11,20
460,1663,SA_LAZ_11,SA_1,3,0,0,3,50,33,31,40,7,0,0,1,142,50,0.4,14,21
461,1663,SA_LAZ_11,SA_1,3,0,0,3,50,33,31,40,7,0,0,1,142,50,0.4,14,21
462,78,SA_BOL_3,SA_1,1,0,0,4,0,19,20,33,0,0,3,0,111,14,0.8,60,15
463,78,L1_LIL_6,L1_1,1,0,0,1,0,1,2,2,0,0,0,0,9,0,1,5,0
464,78,SA_BOL_3,SA_1,2,0,2,6,2,16,34,24,1,1,1,0,108,5,0.74,45,16
465,4838,BL_KÖL_11,BL_1,1,0,0,1,2,7,2,21,7,0,0,1,23,2,0.56,79,63
466,4838,BL_KÖL_11,BL_1,2,0,0,3,9,18,3,23,5,0,0,0,32,7,0.47,53,60
467,79,PL_WOL_20,PL_1,1,0,0,4,150,86,7,47,7,0,0,1,104,16,0.49,73,76
468,79,PL_WOL_20,PL_1,1,0,0,4,150,86,7,47,7,0,0,1,104,16,0.49,73,76
469,79,PL_WOL_20,PL_1,2,0,0,0,39,26,2,10,9,0,0,0,49,3,0.48,15,16
470,79,PL_WOL_20,PL_1,2,0,0,0,39,26,2,10,9,0,0,0,49,3,0.48,15,16
471,79,LL_BAR_4,LL_1,2,0,0,0,38,7,4,7,2,0,0,0,20,2,0.71,5,2
472,79,LL_BAR_4,LL_1,2,0,0,0,38,7,4,7,2,0,0,0,20,2,0.71,5,2
473,4042,SA_UDN_20,SA_1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
474,712,L1_LIL_6,L1_1,1,0,0,10,14,53,76,70,0,0,0,0,276,68,0.5,84,83
475,712,L1_LIL_6,L1_1,2,1,1,12,19,57,50,67,2,0,2,0,296,69,0.54,97,81
476,712,L1_LIL_6,L1_1,3,0,0,12,14,39,47,57,1,0,0,1,278,74,0.6,91,61
477,3467,LL_VLD_19,LL_1,1,0,0,3,9,26,2,25,7,0,0,1,29,2,0.32,40,84
478,3467,LL_VLD_19,LL_1,1,0,0,3,9,26,2,25,7,0,0,1,29,2,0.32,40,84
479,3467,LL_VAL_18,LL_1,2,0,0,3,3,22,7,23,4,0,0,1,34,11,0.45,41,51
480,3467,LL_VAL_18,LL_1,2,0,0,3,3,22,7,23,4,0,0,1,34,11,0.45,41,51
481,3467,LL_VAL_18,LL_1,3,0,1,2,1,12,0,9,1,0,0,0,9,1,0.4,10,15
482,3467,LL_VAL_18,LL_1,3,0,1,2,1,12,0,9,1,0,0,0,9,1,0.4,10,15
483,81,PL_FUL_9,PL_1,1,0,0,5,134,59,20,46,12,0,0,0,168,11,0.24,7,22
484,81,PL_FUL_9,PL_1,1,0,0,5,134,59,20,46,12,0,0,0,168,11,0.24,7,22
485,81,PL_LEI_11,PL_1,2,0,0,2,18,33,10,27,6,0,0,0,102,14,0.21,3,11
486,81,PL_LEI_11,PL_1,2,0,0,2,18,33,10,27,6,0,0,0,102,14,0.21,3,11
487,81,SA_ATL_1,SA_1,3,0,0,3,38,36,4,24,11,0,0,1,86,5,0.19,3,13
488,81,SA_ATL_1,SA_1,3,0,0,3,38,36,4,24,11,0,0,1,86,5,0.19,3,13
489,4590,BL_UNI_17,BL_1,1,0,1,5,17,34,51,50,2,1,0,0,176,24,0.65,46,25
490,4590,BL_UNI_17,BL_1,1,0,1,5,17,34,51,50,2,1,0,0,176,24,0.65,46,25
491,4590,BL_LEV_12,BL_1,2,0,1,5,6,15,31,40,2,0,0,0,126,17,0.56,30,24
492,4590,BL_LEV_12,BL_1,2,0,1,5,6,15,31,40,2,0,0,0,126,17,0.56,30,24
493,4590,BL_LEV_12,BL_1,3,0,0,7,4,20,42,35,0,1,0,0,153,38,0.57,56,43
494,4590,BL_LEV_12,BL_1,3,0,0,7,4,20,42,35,0,1,0,0,153,38,0.57,56,43
495,5359,L1_MET_10,L1_1,1,0,0,5,9,27,19,27,0,0,0,0,132,24,0.42,13,18
496,82,L1_SAI_19,L1_1,1,0,0,2,130,31,10,20,0,0,0,0,100,20,0.32,13,28
497,82,L1_SAI_19,L1_1,1,0,0,2,130,31,10,20,0,0,0,0,100,20,0.32,13,28
498,82,L1_SAI_19,L1_1,2,0,0,2,68,13,17,10,2,0,0,0,77,6,0.37,10,17
499,82,L1_SAI_19,L1_1,2,0,0,2,68,13,17,10,2,0,0,0,77,6,0.37,10,17
500,82,L1_LOR_7,L1_1,3,0,0,0,17,5,4,4,0,0,0,0,14,2,0,0,3
501,82,L1_LOR_7,L1_1,3,0,0,0,17,5,4,4,0,0,0,0,14,2,0,0,3
502,461,LL_GRA_11,LL_1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
503,2671,LL_EIB_8,LL_1,1,0,0,3,59,4,13,8,0,0,0,0,81,8,0.59,17,12
504,2671,LL_OSA_14,LL_1,2,0,1,2,46,5,10,10,0,0,0,0,78,13,0.62,10,6
505,83,L1_TRO_22,L1_1,2,0,0,1,1,5,16,6,0,0,0,0,71,9,0.62,18,11
